"","csu_id","trap_id","year","week","trap_date","county","method","genus","spp","sex","no_gravid","no_deplete","total","test_code","seq","cq"
"11273","CSU18068","LV-089",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,36,36,0,0,55.55
"11274","CSU18069","FC-039",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,11,11,0,0,55.55
"11275","CSU18070","FC-039",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11276","CSU18071","FC-064",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,34,34,0,0,55.55
"11277","CSU18072","FC-064",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"11278","CSU18073","FC-053",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,23,23,0,0,55.55
"11279","CSU18074","FC-074",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,35,35,0,0,55.55
"11280","CSU18075","FC-074",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,12,12,0,0,55.55
"11281","CSU18076","FC-075",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,20,20,0,0,55.55
"11282","CSU18077","FC-075",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,12,12,0,0,35.4871826171875
"11283","CSU18078","LV-104",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11284","CSU18079","LV-104",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11285","CSU18080","LV-104",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,43,43,0,0,55.55
"11286","CSU18081","LV-104",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,55.55
"11287","CSU18082","LV-104",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,55.55
"11288","CSU18083","LV-104",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,55.55
"11289","CSU18084","LV-104",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11290","CSU18085","FC-088gr",2022,30,2022-07-26,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"11291","CSU18086","FC-088gr",2022,30,2022-07-26,"LC","G","Cx.","Pipiens","F",7,0,7,0,0,55.55
"11292","CSU18087","FC-075gr",2022,30,2022-07-26,"LC","G","Cx.","Pipiens","F",34,0,34,1,0,22.535078048706
"11293","CSU18088","FC-004",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11294","CSU18089","FC-004",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,45,45,0,0,55.55
"11295","CSU18090","FC-004",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,41,41,0,0,55.55
"11296","CSU18091","FC-059",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11297","CSU18092","FC-059",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,15,15,0,0,55.55
"11298","CSU18093","FC-059",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,28,28,0,0,55.55
"11299","CSU18094","FC-023",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,8,8,0,0,55.55
"11300","CSU18095","FC-023",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,1,1,0,0,55.55
"11301","CSU18096","FC-050",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,24,24,0,0,55.55
"11302","CSU18097","FC-050",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,17,17,0,0,55.55
"11303","CSU18098","FC-047",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,37,37,0,0,55.55
"11304","CSU18099","FC-047",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,1,1,0,0,55.55
"11305","CSU18100","FC-027",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11306","CSU18101","FC-027",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,24,24,0,0,55.55
"11307","CSU18102","FC-027",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,33,33,0,0,55.55
"11308","CSU18103","FC-046",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11309","CSU18104","FC-046",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,50,50,1,0,26.7723045349121
"11310","CSU18105","FC-046",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,11,11,0,0,37.4838371276855
"11311","CSU18106","FC-046",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,24,24,0,0,55.55
"11312","CSU18107","FC-031",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11313","CSU18108","FC-031",2022,30,2022-07-26,"LC","L","Cx.","Tarsalis","F",0,25,25,0,0,55.55
"11314","CSU18109","FC-031",2022,30,2022-07-26,"LC","L","Cx.","Pipiens","F",0,5,5,0,0,31.6663341522217
"11315","CSU18110","FC-073",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,29,29,0,0,55.55
"11316","CSU18111","FC-073",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,5,5,0,0,55.55
"11317","CSU18112","FC-052",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,4,4,0,0,55.55
"11318","CSU18113","FC-052",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,55.55
"11319","CSU18114","FC-090gr",2022,30,2022-07-27,"LC","G","Cx.","Pipiens","F",26,0,26,0,0,55.55
"11320","CSU18115","FC-041",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11321","CSU18116","FC-041",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,12,12,0,0,55.55
"11322","CSU18117","FC-041",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,8,8,0,0,35.4227142333984
"11323","CSU18118","FC-061",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,29,29,0,0,55.55
"11324","CSU18119","FC-061",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,32.6917839050293
"11325","CSU18120","FC-011",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,17,17,0,0,55.55
"11326","CSU18121","FC-011",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,23,23,0,0,55.55
"11327","CSU18122","LC-054",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,32,32,0,0,55.55
"11328","CSU18123","LC-054",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,2,2,1,0,28.9305648803711
"11329","CSU18124","LC-001",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,31,31,0,0,35.3906021118164
"11330","CSU18125","LC-001",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,5,5,0,0,55.55
"11331","CSU18126","LV-020",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,35.5878486633301
"11332","CSU18127","LV-020",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11333","CSU18128","LV-020",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,50,50,1,0,22.744026184082
"11334","CSU18129","LV-020",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,9,9,0,0,55.55
"11335","CSU18130","LV-020",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,9,9,0,0,55.55
"11336","CSU18131","WC-055",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,12,12,0,0,55.55
"11337","CSU18132","LC-049",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,24,24,0,0,55.55
"11338","CSU18133","LC-049",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"11339","CSU18134","FC-063",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,18,18,0,0,34.565616607666
"11340","CSU18135","FC-063",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"11341","CSU18136","LC-053",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,48,48,0,0,33.1591606140137
"11342","CSU18137","LC-053",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11343","CSU18138","FC-063gr",2022,30,2022-07-27,"LC","G","Cx.","Pipiens","F",25,0,25,0,0,55.55
"11344","CSU18139","FC-015",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,10,10,0,0,55.55
"11345","CSU18140","FC-015",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,1,1,0,0,55.55
"11346","CSU18141","FC-058",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,5,5,0,0,55.55
"11347","CSU18142","FC-049",2022,30,2022-07-27,"LC","L","Cx.","Tarsalis","F",0,26,26,0,0,55.55
"11348","CSU18143","FC-049",2022,30,2022-07-27,"LC","L","Cx.","Pipiens","F",0,5,5,0,0,55.55
"11349","CSU18144","FC-057",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,16,16,0,0,55.55
"11350","CSU18145","FC-057",2022,30,2022-07-28,"LC","L","Cx.","Pipiens","F",0,1,1,0,0,55.55
"11351","CSU18146","FC-071",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,6,6,0,0,55.55
"11352","CSU18147","FC-071",2022,30,2022-07-28,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11353","CSU18148","FC-062",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,10,10,0,0,55.55
"11354","CSU18149","FC-062",2022,30,2022-07-28,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"11355","CSU18150","FC-093",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11356","CSU18151","FC-093",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,5,5,0,0,55.55
"11357","CSU18152","FC-093",2022,30,2022-07-28,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11358","CSU18153","FC-029gr",2022,30,2022-07-28,"LC","G","Cx.","Pipiens","F",11,0,11,0,0,34.4971084594727
"11359","CSU18154","FC-068",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,15,15,0,0,55.55
"11360","CSU18155","FC-054",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,38,38,0,0,55.55
"11361","CSU18156","FC-054",2022,30,2022-07-28,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"11362","CSU18157","FC-037",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11363","CSU18158","FC-037",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,26,26,0,0,55.55
"11364","CSU18159","FC-037",2022,30,2022-07-28,"LC","L","Cx.","Pipiens","F",0,11,11,0,0,55.55
"11365","CSU18160","FC-029",2022,30,2022-07-28,"LC","L","Cx.","Tarsalis","F",0,48,48,0,0,38.4471168518066
"11366","CSU18161","FC-029",2022,30,2022-07-28,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11367","CSU18162","FC-089gr",2022,30,2022-07-28,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"11368","CSU18163","FC-089gr",2022,30,2022-07-28,"LC","G","Cx.","Pipiens","F",10,0,10,0,0,55.55
"11369","BOU00105","BC-09",2022,8,2022-08-01,"BC","L","Cx.","Tarsalis","F",0,13,13,0,0,NA
"11370","BOU00107","BC-13",2022,8,2022-08-01,"BC","L","Cx.","Tarsalis","F",0,35,35,0,0,NA
"11371","BOU00106","BC-15",2022,8,2022-08-01,"BC","L","Cx.","Tarsalis","F",0,27,27,0,0,NA
"11372","BOU00109","BC-17",2022,8,2022-08-01,"BC","L","Cx.","Tarsalis","F",0,12,12,0,0,NA
"11373","BOU00108","BC-18",2022,8,2022-08-01,"BC","L","Cx.","Tarsalis","F",0,49,49,0,0,NA
"11374","CSU18307","FC-001",2022,31,2022-08-04,"LC","L","Cx.","Tarsalis","F",0,43,43,0,0,55.55
"11375","CSU18308","FC-001",2022,31,2022-08-04,"LC","L","Cx.","Pipiens","F",0,34,34,0,0,55.55
"11376","CSU18241","FC-004",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,22,22,0,0,55.55
"11377","CSU18242","FC-004",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,55.55
"11378","CSU18189","FC-006",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,45,45,0,0,55.55
"11379","CSU18190","FC-006",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,12,12,0,0,38.0212020874023
"11380","CSU18299","FC-011",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,15,15,0,0,55.55
"11381","CSU18300","FC-011",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,17,17,0,0,55.55
"11382","CSU18207","FC-014",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,NA
"11383","CSU18208","FC-014",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,19,19,0,0,NA
"11384","CSU18209","FC-014",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,NA
"11385","CSU18210","FC-014",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,NA
"11386","CSU18211","FC-014",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,NA
"11387","CSU18212","FC-014",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,42,42,0,0,55.55
"11388","CSU18302","FC-015",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,6,6,0,0,55.55
"11389","CSU18303","FC-015",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,1,1,0,0,39.086353302002
"11390","CSU18194","FC-019",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,44,44,0,0,55.55
"11391","CSU18195","FC-019",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,16,16,0,0,55.55
"11392","CSU18247","FC-023",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11393","CSU18248","FC-023",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,6,6,0,0,38.5647659301758
"11394","CSU18249","FC-023",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,30,30,0,0,55.55
"11395","CSU18243","FC-027",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,28,28,0,0,55.55
"11396","CSU18244","FC-027",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,28,28,0,0,55.55
"11397","CSU18214","FC-029",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,21,21,0,0,55.55
"11398","CSU18215","FC-029",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,12,12,0,0,55.55
"11399","CSU18213","FC-029gr",2022,31,2022-08-02,"LC","G","Cx.","Pipiens","F",47,0,47,0,0,55.55
"11400","CSU18262","FC-031",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,32,32,0,0,55.55
"11401","CSU18263","FC-031",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"11402","CSU18174","FC-034",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,37.8596038818359
"11403","CSU18175","FC-034",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,21,21,0,0,55.55
"11404","CSU18176","FC-034",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11405","CSU18180","FC-036",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,13,13,0,0,55.55
"11406","CSU18181","FC-036",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"11407","CSU18316","FC-037",2022,31,2022-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,1,0,19.73291015625
"11408","CSU18317","FC-037",2022,31,2022-08-04,"LC","L","Cx.","Tarsalis","F",0,29,29,0,0,55.55
"11409","CSU18318","FC-037",2022,31,2022-08-04,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,55.55
"11410","CSU18170","FC-038",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,23,23,0,0,55.55
"11411","CSU18171","FC-038",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11412","CSU18225","FC-039",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,20,20,0,0,55.55
"11413","CSU18182","FC-040",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,47,47,0,0,55.55
"11414","CSU18183","FC-040",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,55.55
"11415","CSU18184","FC-040",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,8,8,0,0,55.55
"11416","CSU18177","FC-040gr",2022,31,2022-08-01,"LC","G","Cx.","Tarsalis","F",1,0,1,0,0,55.55
"11417","CSU18178","FC-040gr",2022,31,2022-08-01,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"11418","CSU18179","FC-040gr",2022,31,2022-08-01,"LC","G","Cx.","Pipiens","F",21,0,21,0,0,55.55
"11419","CSU18293","FC-041",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11420","CSU18294","FC-041",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11421","CSU18295","FC-041",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,29,29,0,0,55.55
"11422","CSU18296","FC-041",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,20,20,0,0,55.55
"11423","CSU18264","FC-046",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11424","CSU18265","FC-046",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11425","CSU18266","FC-046",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,26,26,0,0,55.55
"11426","CSU18267","FC-046",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,15,15,1,0,32.9986686706543
"11427","CSU18260","FC-047",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,17,17,0,0,55.55
"11428","CSU18261","FC-047",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,1,1,0,0,55.55
"11429","CSU18305","FC-049",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,38,38,0,0,55.55
"11430","CSU18306","FC-049",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,55.55
"11431","CSU18257","FC-050",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,40,40,0,0,55.55
"11432","CSU18258","FC-050",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,50,50,1,0,20.5483627319336
"11433","CSU18259","FC-050",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,9,9,0,0,55.55
"11434","CSU18268","FC-052",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,7,7,0,0,55.55
"11435","CSU18269","FC-052",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11436","CSU18234","FC-053",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,37,37,0,0,55.55
"11437","CSU18235","FC-053",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11438","CSU18216","FC-054",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,6,6,0,0,55.55
"11439","CSU18322","FC-057",2022,31,2022-08-04,"LC","L","Cx.","Tarsalis","F",0,19,19,0,0,35.186580657959
"11440","CSU18323","FC-057",2022,31,2022-08-04,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11441","CSU18304","FC-058",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,10,10,0,0,55.55
"11442","CSU18250","FC-059",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,23,23,0,0,55.55
"11443","CSU18251","FC-059",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,55.55
"11444","CSU18291","FC-060",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,8,8,0,0,55.55
"11445","CSU18292","FC-060",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11446","CSU18288","FC-061",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,15,15,0,0,55.55
"11447","CSU18289","FC-061",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"11448","CSU18313","FC-062",2022,31,2022-08-04,"LC","L","Cx.","Tarsalis","F",0,21,21,0,0,55.55
"11449","CSU18314","FC-062",2022,31,2022-08-04,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,55.55
"11450","CSU18297","FC-063",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,8,8,0,0,55.55
"11451","CSU18298","FC-063",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"11452","CSU18301","FC-063gr",2022,31,2022-08-03,"LC","G","Cx.","Pipiens","F",16,0,16,0,0,55.55
"11453","CSU18232","FC-064",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,42,42,1,0,20.8325042724609
"11454","CSU18233","FC-064",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11455","CSU18203","FC-066",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,22,22,0,0,55.55
"11456","CSU18204","FC-066",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,NA
"11457","CSU18205","FC-066",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,50,50,0,0,NA
"11458","CSU18206","FC-066",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,5,5,0,0,NA
"11459","CSU18196","FC-066gr",2022,31,2022-08-01,"LC","G","Cx.","Tarsalis","F",1,0,1,0,0,55.55
"11460","CSU18197","FC-066gr",2022,31,2022-08-01,"LC","G","Cx.","Pipiens","F",4,0,4,0,0,55.55
"11461","CSU18198","FC-067",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11462","CSU18199","FC-067",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11463","CSU18200","FC-067",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11464","CSU18201","FC-067",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,30,30,0,0,37.6930122375488
"11465","CSU18202","FC-067",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,47,47,0,0,55.55
"11466","CSU18309","FC-068",2022,31,2022-08-04,"LC","L","Cx.","Tarsalis","F",0,5,5,0,0,55.55
"11467","CSU18310","FC-068",2022,31,2022-08-04,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"11468","CSU18172","FC-069",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,32,32,0,0,55.55
"11469","CSU18173","FC-069",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,7,7,0,0,55.55
"11470","CSU18315","FC-071",2022,31,2022-08-04,"LC","L","Cx.","Tarsalis","F",0,8,8,0,0,55.55
"11471","CSU18191","FC-072",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11472","CSU18192","FC-072",2022,31,2022-08-01,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11473","CSU18193","FC-072",2022,31,2022-08-01,"LC","L","Cx.","Pipiens","F",0,10,10,0,0,55.55
"11474","CSU18270","FC-073",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11475","CSU18271","FC-073",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,3,3,0,0,55.55
"11476","CSU18272","FC-073",2022,31,2022-08-03,"LC","L","Cx.","Pipiens","F",0,5,5,0,0,55.55
"11477","CSU18238","FC-074",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"11478","CSU18239","FC-074",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,26,26,0,0,55.55
"11479","CSU18240","FC-074",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,14,14,1,0,19.2511806488037
"11480","CSU18236","FC-075",2022,31,2022-08-02,"LC","L","Cx.","Tarsalis","F",0,4,4,0,0,55.55
"11481","CSU18237","FC-075",2022,31,2022-08-02,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"11482","CSU18245","FC-075gr",2022,31,2022-08-02,"LC","G","Cx.","Tarsalis","F",1,0,1,0,0,55.55
"11483","CSU18246","FC-075gr",2022,31,2022-08-02,"LC","G","Cx.","Pipiens","F",4,0,4,0,0,55.55
"11484","CSU18252","FC-088gr",2022,31,2022-08-02,"LC","G","Cx.","Tarsalis","F",2,0,2,0,0,55.55
"11485","CSU18253","FC-088gr",2022,31,2022-08-02,"LC","G","Cx.","Pipiens","F",50,0,50,1,0,24.6251983642578
"11486","CSU18254","FC-088gr",2022,31,2022-08-02,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"11487","CSU18255","FC-088gr",2022,31,2022-08-02,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"11488","CSU18256","FC-088gr",2022,31,2022-08-02,"LC","G","Cx.","Pipiens","F",26,0,26,1,0,22.6810932159424
"11489","CSU18319","FC-089gr",2022,31,2022-08-04,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"11490","CSU18320","FC-089gr",2022,31,2022-08-04,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"11491","CSU18321","FC-089gr",2022,31,2022-08-04,"LC","G","Cx.","Pipiens","F",42,0,42,1,0,20.0749053955078
"11492","CSU18290","FC-090gr",2022,31,2022-08-03,"LC","G","Cx.","Pipiens","F",11,0,11,0,0,55.55
"11493","CSU18187","FC-091gr",2022,31,2022-08-01,"LC","G","Cx.","Tarsalis","F",3,0,3,0,0,55.55
"11494","CSU18188","FC-091gr",2022,31,2022-08-01,"LC","G","Cx.","Pipiens","F",31,0,31,0,0,55.55
"11495","CSU18185","FC-092gr",2022,31,2022-08-01,"LC","G","Cx.","Tarsalis","F",1,0,1,0,0,35.4774055480957
"11496","CSU18186","FC-092gr",2022,31,2022-08-01,"LC","G","Cx.","Pipiens","F",16,0,16,0,0,31.1503810882568
"11497","CSU18311","FC-093",2022,31,2022-08-04,"LC","L","Cx.","Tarsalis","F",0,9,9,0,0,55.55
"11498","CSU18312","FC-093",2022,31,2022-08-04,"LC","L","Cx.","Pipiens","F",0,3,3,1,0,19.5085334777832
"11499","CSU18281","LC-001",2022,31,2022-08-03,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
